Ass. Year,Improvements,Land,Total,PID,CollectedOn
2022,"$58,600 ","$123,700 ","$182,300 ",1173,2023-01-25
2021,"$58,600 ","$123,700 ","$182,300 ",1173,2023-01-25
2020,"$52,300 ","$45,300 ","$97,600 ",1173,2023-01-25
,,,,,
2022,$0 ,"$13,700 ","$13,700 ",1177,2023-01-25
2021,$0 ,"$13,700 ","$13,700 ",1177,2023-01-25
2020,$0 ,"$13,700 ","$13,700 ",1177,2023-01-25
,,,,,
2022,$0 ,"$1,200 ","$1,200 ",1186,2023-01-25
2021,$0 ,"$1,200 ","$1,200 ",1186,2023-01-25
2020,$0 ,"$1,200 ","$1,200 ",1186,2023-01-25
,,,,,
2022,$0 ,$500 ,$500 ,1187,2023-01-25
2021,$0 ,$500 ,$500 ,1187,2023-01-25
2020,$0 ,$500 ,$500 ,1187,2023-01-25
,,,,,
2022,"$477,000 ","$167,100 ","$644,100 ",1188,2023-01-25
2021,"$477,000 ","$167,100 ","$644,100 ",1188,2023-01-25
2020,"$464,400 ","$130,100 ","$594,500 ",1188,2023-01-25
,,,,,
2022,$0 ,"$6,800 ","$6,800 ",1189,2023-01-25
2021,$0 ,"$6,800 ","$6,800 ",1189,2023-01-25
2020,$0 ,"$6,800 ","$6,800 ",1189,2023-01-25
,,,,,
2022,"$1,200 ","$113,100 ","$114,300 ",1190,2023-01-25
2021,"$1,200 ","$113,100 ","$114,300 ",1190,2023-01-25
2020,"$1,000 ","$87,200 ","$88,200 ",1190,2023-01-25
,,,,,
2022,$0 ,"$110,100 ","$110,100 ",1191,2023-01-25
2021,$0 ,"$110,100 ","$110,100 ",1191,2023-01-25
2020,$0 ,"$84,500 ","$84,500 ",1191,2023-01-25
,,,,,
2022,$0 ,"$22,300 ","$22,300 ",1192,2023-01-25
2021,$0 ,"$22,300 ","$22,300 ",1192,2023-01-25
2020,$0 ,"$18,100 ","$18,100 ",1192,2023-01-25
,,,,,
2022,$0 ,"$77,500 ","$77,500 ",1193,2023-01-25
2021,$0 ,"$77,500 ","$77,500 ",1193,2023-01-25
2020,$0 ,"$68,300 ","$68,300 ",1193,2023-01-25
,,,,,
2022,"$318,700 ","$160,200 ","$478,900 ",1195,2023-01-25
2021,"$314,400 ","$160,200 ","$474,600 ",1195,2023-01-25
2020,"$289,100 ","$125,600 ","$414,700 ",1195,2023-01-25
,,,,,
2022,"$325,600 ","$168,700 ","$494,300 ",1196,2023-01-25
2021,"$325,600 ","$168,700 ","$494,300 ",1196,2023-01-25
2020,"$347,600 ","$106,300 ","$453,900 ",1196,2023-01-25
,,,,,
2022,"$4,300 ","$63,600 ","$67,900 ",1197,2023-01-25
2021,"$4,300 ","$63,600 ","$67,900 ",1197,2023-01-25
2020,"$3,900 ","$48,900 ","$52,800 ",1197,2023-01-25
,,,,,
2022,$0 ,$0 ,$0 ,1198,2023-01-25
2021,$0 ,$0 ,$0 ,1198,2023-01-25
2020,$0 ,$0 ,$0 ,1198,2023-01-25
,,,,,
2022,"$119,800 ","$138,500 ","$258,300 ",1199,2023-01-25
2021,"$119,800 ","$138,500 ","$258,300 ",1199,2023-01-25
2020,"$106,300 ","$100,200 ","$206,500 ",1199,2023-01-25
,,,,,
2022,"$165,800 ","$130,700 ","$296,500 ",1200,2023-01-25
2021,"$165,800 ","$130,700 ","$296,500 ",1200,2023-01-25
2020,"$121,900 ","$99,800 ","$221,700 ",1200,2023-01-25
,,,,,
2022,"$284,500 ","$138,100 ","$422,600 ",1201,2023-01-25
2021,"$284,500 ","$138,100 ","$422,600 ",1201,2023-01-25
2020,"$271,600 ","$105,500 ","$377,100 ",1201,2023-01-25
,,,,,
2022,"$294,100 ","$138,100 ","$432,200 ",1202,2023-01-25
2021,"$294,100 ","$138,100 ","$432,200 ",1202,2023-01-25
2020,"$308,300 ","$105,500 ","$413,800 ",1202,2023-01-25
,,,,,
2022,"$189,100 ","$138,100 ","$327,200 ",1203,2023-01-25
2021,"$189,100 ","$138,100 ","$327,200 ",1203,2023-01-25
2020,"$169,000 ","$99,800 ","$268,800 ",1203,2023-01-25
,,,,,
2022,"$187,600 ","$145,500 ","$333,100 ",1204,2023-01-25
2021,"$187,600 ","$145,500 ","$333,100 ",1204,2023-01-25
2020,"$223,100 ","$105,500 ","$328,600 ",1204,2023-01-25
,,,,,
2022,$0 ,"$625,400 ","$625,400 ",1206,2023-01-25
2021,$0 ,"$625,400 ","$625,400 ",1206,2023-01-25
2020,$0 ,"$565,200 ","$565,200 ",1206,2023-01-25
,,,,,
2022,$0 ,"$16,100 ","$16,100 ",1207,2023-01-25
2021,$0 ,"$16,100 ","$16,100 ",1207,2023-01-25
2020,$0 ,"$12,600 ","$12,600 ",1207,2023-01-25
,,,,,
2022,"$293,700 ","$162,800 ","$456,500 ",1208,2023-01-25
2021,"$293,700 ","$162,800 ","$456,500 ",1208,2023-01-25
2020,"$288,100 ","$141,600 ","$429,700 ",1208,2023-01-25
,,,,,
2022,"$294,100 ","$199,500 ","$493,600 ",1209,2023-01-25
2021,"$294,100 ","$199,500 ","$493,600 ",1209,2023-01-25
2020,"$278,000 ","$156,700 ","$434,700 ",1209,2023-01-25
,,,,,
2022,"$116,300 ","$167,700 ","$284,000 ",1211,2023-01-25
2021,"$116,300 ","$167,700 ","$284,000 ",1211,2023-01-25
2020,"$112,900 ","$120,000 ","$232,900 ",1211,2023-01-25
,,,,,
2022,"$474,700 ","$190,000 ","$664,700 ",1212,2023-01-25
2021,"$470,800 ","$190,000 ","$660,800 ",1212,2023-01-25
2020,"$369,200 ","$160,700 ","$529,900 ",1212,2023-01-25
,,,,,
2022,"$390,400 ","$189,300 ","$579,700 ",1213,2023-01-25
2021,"$390,400 ","$189,300 ","$579,700 ",1213,2023-01-25
2020,"$393,500 ","$160,800 ","$554,300 ",1213,2023-01-25
,,,,,
2022,$0 ,$200 ,$200 ,1214,2023-01-25
2021,$0 ,$200 ,$200 ,1214,2023-01-25
2020,$0 ,$200 ,$200 ,1214,2023-01-25
,,,,,
2022,$0 ,"$5,000 ","$5,000 ",1215,2023-01-25
2021,$0 ,"$5,000 ","$5,000 ",1215,2023-01-25
2020,$0 ,"$5,000 ","$5,000 ",1215,2023-01-25
,,,,,
2022,"$428,200 ","$195,800 ","$624,000 ",1222,2023-01-25
2021,"$376,600 ","$195,800 ","$572,400 ",1222,2023-01-25
2020,"$316,000 ","$155,300 ","$471,300 ",1222,2023-01-25
,,,,,
2022,$0 ,"$7,600 ","$7,600 ",1223,2023-01-25
2021,$0 ,"$7,600 ","$7,600 ",1223,2023-01-25
2020,$0 ,"$7,600 ","$7,600 ",1223,2023-01-25
,,,,,
2022,"$222,900 ","$171,500 ","$394,400 ",1225,2023-01-25
2021,"$222,900 ","$171,500 ","$394,400 ",1225,2023-01-25
2020,"$215,800 ","$147,900 ","$363,700 ",1225,2023-01-25
,,,,,
2022,"$831,300 ","$458,400 ","$1,289,700 ",1226,2023-01-25
2021,"$831,300 ","$458,200 ","$1,289,500 ",1226,2023-01-25
2020,"$828,300 ","$475,500 ","$1,303,800 ",1226,2023-01-25
,,,,,
2022,"$425,300 ","$149,000 ","$574,300 ",1227,2023-01-25
2021,"$425,300 ","$149,000 ","$574,300 ",1227,2023-01-25
2020,"$404,100 ","$146,300 ","$550,400 ",1227,2023-01-25
,,,,,
2022,"$162,200 ","$168,600 ","$330,800 ",1228,2023-01-25
2021,"$162,200 ","$168,600 ","$330,800 ",1228,2023-01-25
2020,"$139,600 ","$144,500 ","$284,100 ",1228,2023-01-25
,,,,,
2022,"$34,700 ","$33,200 ","$67,900 ",1229,2023-01-25
2021,"$34,700 ","$33,200 ","$67,900 ",1229,2023-01-25
2020,"$38,700 ","$29,100 ","$67,800 ",1229,2023-01-25
,,,,,
2022,"$358,200 ","$135,200 ","$493,400 ",1230,2023-01-25
2021,"$358,200 ","$135,100 ","$493,300 ",1230,2023-01-25
2020,"$302,600 ","$103,300 ","$405,900 ",1230,2023-01-25
,,,,,
2022,"$156,500 ","$147,100 ","$303,600 ",1232,2023-01-25
2021,"$156,500 ","$147,100 ","$303,600 ",1232,2023-01-25
2020,"$157,000 ","$113,400 ","$270,400 ",1232,2023-01-25
,,,,,
2022,"$304,300 ","$176,600 ","$480,900 ",1233,2023-01-25
2021,"$304,300 ","$176,600 ","$480,900 ",1233,2023-01-25
2020,"$277,100 ","$166,400 ","$443,500 ",1233,2023-01-25
,,,,,
2022,"$129,400 ","$136,700 ","$266,100 ",1234,2023-01-25
2021,"$129,400 ","$136,700 ","$266,100 ",1234,2023-01-25
2020,"$100,400 ","$93,900 ","$194,300 ",1234,2023-01-25
,,,,,
2022,"$114,800 ","$120,800 ","$235,600 ",1235,2023-01-25
2021,"$114,800 ","$120,800 ","$235,600 ",1235,2023-01-25
2020,"$71,100 ","$91,700 ","$162,800 ",1235,2023-01-25
,,,,,
2022,"$66,500 ","$143,200 ","$209,700 ",1236,2023-01-25
2021,"$66,500 ","$143,200 ","$209,700 ",1236,2023-01-25
2020,"$51,800 ","$106,900 ","$158,700 ",1236,2023-01-25
,,,,,
2022,$0 ,"$3,400 ","$3,400 ",1243,2023-01-25
2021,$0 ,"$3,400 ","$3,400 ",1243,2023-01-25
2020,$0 ,"$3,400 ","$3,400 ",1243,2023-01-25
,,,,,
2022,"$510,900 ","$281,800 ","$792,700 ",1247,2023-01-25
2021,"$510,900 ","$281,800 ","$792,700 ",1247,2023-01-25
2020,"$426,000 ","$236,900 ","$662,900 ",1247,2023-01-25
,,,,,
2022,"$455,900 ","$235,400 ","$691,300 ",1248,2023-01-25
2021,"$455,900 ","$235,400 ","$691,300 ",1248,2023-01-25
2020,"$431,100 ","$217,500 ","$648,600 ",1248,2023-01-25
,,,,,
2022,"$176,600 ","$414,100 ","$590,700 ",1249,2023-01-25
2021,"$176,600 ","$414,100 ","$590,700 ",1249,2023-01-25
2020,"$161,600 ","$375,100 ","$536,700 ",1249,2023-01-25
,,,,,
2022,"$278,300 ","$168,700 ","$447,000 ",1250,2023-01-25
2021,"$278,300 ","$168,700 ","$447,000 ",1250,2023-01-25
2020,"$275,100 ","$134,800 ","$409,900 ",1250,2023-01-25
,,,,,
2022,"$457,500 ","$129,900 ","$587,400 ",1251,2023-01-25
2021,"$457,500 ","$129,900 ","$587,400 ",1251,2023-01-25
2020,"$382,500 ","$100,300 ","$482,800 ",1251,2023-01-25
,,,,,
2022,"$363,500 ","$157,800 ","$521,300 ",1255,2023-01-25
2021,"$363,500 ","$157,800 ","$521,300 ",1255,2023-01-25
2020,"$284,600 ","$125,300 ","$409,900 ",1255,2023-01-25
,,,,,
2022,"$238,500 ","$140,300 ","$378,800 ",1256,2023-01-25
2021,"$238,500 ","$140,300 ","$378,800 ",1256,2023-01-25
2020,"$244,700 ","$109,400 ","$354,100 ",1256,2023-01-25
,,,,,
2022,"$149,000 ","$130,700 ","$279,700 ",1257,2023-01-25
2021,"$149,000 ","$130,700 ","$279,700 ",1257,2023-01-25
2020,"$130,800 ","$90,300 ","$221,100 ",1257,2023-01-25
,,,,,
2022,"$156,000 ","$170,500 ","$326,500 ",1263,2023-01-25
2021,"$156,000 ","$170,500 ","$326,500 ",1263,2023-01-25
2020,"$156,600 ","$129,000 ","$285,600 ",1263,2023-01-25
,,,,,
2022,"$255,500 ","$146,600 ","$402,100 ",1265,2023-01-25
2021,"$255,500 ","$146,600 ","$402,100 ",1265,2023-01-25
2020,"$249,900 ","$118,100 ","$368,000 ",1265,2023-01-25
,,,,,
2022,"$324,100 ","$173,300 ","$497,400 ",1266,2023-01-25
2021,"$324,100 ","$173,300 ","$497,400 ",1266,2023-01-25
2020,"$302,300 ","$140,100 ","$442,400 ",1266,2023-01-25
,,,,,
2022,"$278,100 ","$149,300 ","$427,400 ",1267,2023-01-25
2021,"$278,100 ","$149,300 ","$427,400 ",1267,2023-01-25
2020,"$209,900 ","$103,700 ","$313,600 ",1267,2023-01-25
,,,,,
2022,"$21,400 ","$118,300 ","$139,700 ",1268,2023-01-25
2021,"$28,300 ","$126,800 ","$155,100 ",1268,2023-01-25
2020,"$13,000 ","$91,900 ","$104,900 ",1268,2023-01-25
,,,,,
2022,"$184,700 ","$136,800 ","$321,500 ",1269,2023-01-25
2021,"$184,700 ","$136,800 ","$321,500 ",1269,2023-01-25
2020,"$190,400 ","$100,000 ","$290,400 ",1269,2023-01-25
,,,,,
2022,$0 ,"$5,200 ","$5,200 ",1270,2023-01-25
2021,$0 ,"$5,200 ","$5,200 ",1270,2023-01-25
2020,$0 ,"$4,500 ","$4,500 ",1270,2023-01-25
,,,,,
2022,"$312,500 ","$150,800 ","$463,300 ",1271,2023-01-25
2021,"$312,500 ","$150,800 ","$463,300 ",1271,2023-01-25
2020,"$321,200 ","$111,500 ","$432,700 ",1271,2023-01-25
,,,,,
2022,"$389,400 ","$151,700 ","$541,100 ",1272,2023-01-25
2021,"$369,200 ","$151,700 ","$520,900 ",1272,2023-01-25
2020,"$367,100 ","$120,100 ","$487,200 ",1272,2023-01-25
,,,,,
2022,"$312,200 ","$168,100 ","$480,300 ",1274,2023-01-25
2021,"$312,200 ","$168,100 ","$480,300 ",1274,2023-01-25
2020,"$306,100 ","$128,300 ","$434,400 ",1274,2023-01-25
,,,,,
2022,$0 ,"$13,900 ","$13,900 ",1277,2023-01-25
2021,$0 ,"$13,900 ","$13,900 ",1277,2023-01-25
2020,$0 ,"$13,900 ","$13,900 ",1277,2023-01-25
,,,,,
2022,$0 ,"$304,600 ","$304,600 ",1282,2023-01-25
2021,$0 ,"$304,600 ","$304,600 ",1282,2023-01-25
2020,$0 ,"$261,200 ","$261,200 ",1282,2023-01-25
,,,,,
2022,$0 ,"$2,600 ","$2,600 ",1289,2023-01-25
2021,$0 ,"$2,600 ","$2,600 ",1289,2023-01-25
2020,$0 ,"$2,600 ","$2,600 ",1289,2023-01-25
,,,,,
2022,$0 ,$400 ,$400 ,1291,2023-01-25
2021,$0 ,$400 ,$400 ,1291,2023-01-25
2020,$0 ,$400 ,$400 ,1291,2023-01-25
,,,,,
2022,$0 ,"$186,800 ","$186,800 ",1292,2023-01-25
2021,$0 ,"$186,800 ","$186,800 ",1292,2023-01-25
2020,$0 ,"$168,000 ","$168,000 ",1292,2023-01-25
,,,,,
2022,"$1,014,200 ","$171,600 ","$1,185,800 ",1298,2023-01-25
2021,"$1,009,200 ","$171,600 ","$1,180,800 ",1298,2023-01-25
2020,"$900,600 ","$225,200 ","$1,125,800 ",1298,2023-01-25
,,,,,
2022,"$329,400 ","$124,400 ","$453,800 ",1299,2023-01-25
2021,"$329,400 ","$124,400 ","$453,800 ",1299,2023-01-25
2020,"$312,600 ","$93,000 ","$405,600 ",1299,2023-01-25
,,,,,
2022,$0 ,"$191,600 ","$191,600 ",1302,2023-01-25
2021,$0 ,"$191,600 ","$191,600 ",1302,2023-01-25
2020,$0 ,"$157,900 ","$157,900 ",1302,2023-01-25
,,,,,
2022,"$830,300 ","$1,101,600 ","$1,931,900 ",1304,2023-01-25
2021,"$830,300 ","$1,101,600 ","$1,931,900 ",1304,2023-01-25
2020,"$782,300 ","$765,000 ","$1,547,300 ",1304,2023-01-25
,,,,,
2022,"$3,697,300 ","$337,000 ","$4,034,300 ",1305,2023-01-25
2021,"$3,697,300 ","$337,000 ","$4,034,300 ",1305,2023-01-25
2020,"$3,564,000 ","$286,000 ","$3,850,000 ",1305,2023-01-25
,,,,,
2022,$0 ,"$5,200 ","$5,200 ",1309,2023-01-25
2021,$0 ,"$5,200 ","$5,200 ",1309,2023-01-25
2020,$0 ,"$5,200 ","$5,200 ",1309,2023-01-25
,,,,,
2022,"$441,600 ","$237,500 ","$679,100 ",1311,2023-01-25
2021,"$441,600 ","$237,500 ","$679,100 ",1311,2023-01-25
2020,"$411,300 ","$215,900 ","$627,200 ",1311,2023-01-25
,,,,,
2022,$0 ,"$778,800 ","$778,800 ",1312,2023-01-25
2021,$0 ,"$778,800 ","$778,800 ",1312,2023-01-25
2020,$0 ,"$708,000 ","$708,000 ",1312,2023-01-25
,,,,,
2022,"$241,900 ","$133,700 ","$375,600 ",1313,2023-01-25
2021,"$241,900 ","$133,700 ","$375,600 ",1313,2023-01-25
2020,"$235,400 ","$97,100 ","$332,500 ",1313,2023-01-25
,,,,,
2022,"$5,700 ","$17,500 ","$23,200 ",1319,2023-01-25
2021,"$5,700 ","$17,500 ","$23,200 ",1319,2023-01-25
2020,"$3,900 ","$20,900 ","$24,800 ",1319,2023-01-25
,,,,,
2022,"$402,700 ","$163,300 ","$566,000 ",1323,2023-01-25
2021,"$402,700 ","$163,300 ","$566,000 ",1323,2023-01-25
2020,"$368,900 ","$171,300 ","$540,200 ",1323,2023-01-25
,,,,,
2022,"$207,200 ","$252,600 ","$459,800 ",1325,2023-01-25
2021,"$207,200 ","$252,600 ","$459,800 ",1325,2023-01-25
2020,"$176,000 ","$193,300 ","$369,300 ",1325,2023-01-25
,,,,,
2022,"$780,700 ","$260,200 ","$1,040,900 ",1326,2023-01-25
2021,"$780,700 ","$260,200 ","$1,040,900 ",1326,2023-01-25
2020,"$693,500 ","$280,700 ","$974,200 ",1326,2023-01-25
,,,,,
2022,$0 ,"$435,200 ","$435,200 ",1327,2023-01-25
2021,$0 ,"$435,200 ","$435,200 ",1327,2023-01-25
2020,$0 ,"$396,800 ","$396,800 ",1327,2023-01-25
,,,,,
2022,$0 ,"$2,700 ","$2,700 ",1332,2023-01-25
2021,$0 ,"$2,700 ","$2,700 ",1332,2023-01-25
2020,$0 ,"$2,700 ","$2,700 ",1332,2023-01-25
,,,,,
2022,"$527,300 ","$224,000 ","$751,300 ",1333,2023-01-25
2021,"$527,300 ","$224,000 ","$751,300 ",1333,2023-01-25
2020,"$417,400 ","$217,900 ","$635,300 ",1333,2023-01-25
,,,,,
2022,"$307,900 ","$254,700 ","$562,600 ",1335,2023-01-25
2021,"$307,900 ","$254,700 ","$562,600 ",1335,2023-01-25
2020,"$309,700 ","$243,500 ","$553,200 ",1335,2023-01-25
,,,,,
2022,$0 ,"$7,000 ","$7,000 ",1336,2023-01-25
2021,$0 ,"$7,000 ","$7,000 ",1336,2023-01-25
2020,$0 ,"$7,000 ","$7,000 ",1336,2023-01-25
,,,,,
2022,$0 ,$800 ,$800 ,1337,2023-01-25
2021,$0 ,$800 ,$800 ,1337,2023-01-25
2020,$0 ,$800 ,$800 ,1337,2023-01-25
,,,,,
2022,"$546,500 ","$178,300 ","$724,800 ",1338,2023-01-25
2021,"$546,500 ","$178,300 ","$724,800 ",1338,2023-01-25
2020,"$518,300 ","$155,300 ","$673,600 ",1338,2023-01-25
,,,,,
2022,"$225,000 ","$195,500 ","$420,500 ",1340,2023-01-25
2021,"$225,000 ","$195,500 ","$420,500 ",1340,2023-01-25
2020,"$306,100 ","$194,900 ","$501,000 ",1340,2023-01-25
,,,,,
2022,"$644,800 ","$202,500 ","$847,300 ",1341,2023-01-25
2021,"$644,800 ","$202,500 ","$847,300 ",1341,2023-01-25
2020,"$540,800 ","$231,100 ","$771,900 ",1341,2023-01-25
,,,,,
2022,"$456,000 ","$230,800 ","$686,800 ",1342,2023-01-25
2021,"$456,000 ","$230,800 ","$686,800 ",1342,2023-01-25
2020,"$405,700 ","$196,500 ","$602,200 ",1342,2023-01-25
,,,,,
2022,"$100,700 ","$198,500 ","$299,200 ",1343,2023-01-25
2021,"$100,700 ","$198,500 ","$299,200 ",1343,2023-01-25
2020,"$111,900 ","$160,500 ","$272,400 ",1343,2023-01-25
,,,,,
2022,"$518,400 ","$278,300 ","$796,700 ",1344,2023-01-25
2021,"$518,400 ","$278,300 ","$796,700 ",1344,2023-01-25
2020,"$503,200 ","$271,000 ","$774,200 ",1344,2023-01-25
,,,,,
2022,"$280,600 ","$235,100 ","$515,700 ",1352,2023-01-25
2021,"$280,600 ","$235,100 ","$515,700 ",1352,2023-01-25
2020,"$248,600 ","$244,300 ","$492,900 ",1352,2023-01-25
,,,,,
2022,"$716,800 ","$255,300 ","$972,100 ",1353,2023-01-25
2021,"$716,800 ","$255,300 ","$972,100 ",1353,2023-01-25
2020,"$674,200 ","$246,700 ","$920,900 ",1353,2023-01-25
,,,,,
2022,"$328,100 ","$345,100 ","$673,200 ",1354,2023-01-25
2021,"$328,100 ","$345,100 ","$673,200 ",1354,2023-01-25
2020,"$390,500 ","$244,400 ","$634,900 ",1354,2023-01-25
,,,,,
2022,$0 ,"$7,500 ","$7,500 ",1355,2023-01-25
2021,$0 ,"$7,500 ","$7,500 ",1355,2023-01-25
2020,$0 ,"$7,500 ","$7,500 ",1355,2023-01-25
,,,,,
2022,$0 ,"$59,500 ","$59,500 ",1356,2023-01-25
2021,$0 ,"$59,500 ","$59,500 ",1356,2023-01-25
2020,$0 ,"$59,500 ","$59,500 ",1356,2023-01-25
,,,,,
2022,$0 ,"$1,900 ","$1,900 ",1358,2023-01-25
2021,$0 ,"$1,800 ","$1,800 ",1358,2023-01-25
2020,$0 ,"$1,800 ","$1,800 ",1358,2023-01-25
,,,,,
2022,$0 ,"$12,400 ","$12,400 ",1360,2023-01-25
2021,$0 ,"$12,400 ","$12,400 ",1360,2023-01-25
2020,$0 ,"$12,400 ","$12,400 ",1360,2023-01-25
,,,,,
2022,$0 ,"$3,000 ","$3,000 ",1361,2023-01-25
2021,$0 ,"$3,000 ","$3,000 ",1361,2023-01-25
2020,$0 ,"$3,000 ","$3,000 ",1361,2023-01-25
,,,,,
2022,$0 ,"$14,700 ","$14,700 ",1362,2023-01-25
2021,$0 ,"$14,700 ","$14,700 ",1362,2023-01-25
2020,$0 ,"$13,300 ","$13,300 ",1362,2023-01-25
,,,,,
2022,$0 ,"$8,500 ","$8,500 ",1363,2023-01-25
2021,$0 ,"$8,500 ","$8,500 ",1363,2023-01-25
2020,$0 ,"$7,600 ","$7,600 ",1363,2023-01-25
,,,,,
2022,$0 ,"$1,500 ","$1,500 ",1364,2023-01-25
2021,$0 ,"$1,500 ","$1,500 ",1364,2023-01-25
2020,$0 ,"$1,500 ","$1,500 ",1364,2023-01-25
,,,,,
2022,$0 ,$200 ,$200 ,1365,2023-01-25
2021,$0 ,$200 ,$200 ,1365,2023-01-25
2020,$0 ,$200 ,$200 ,1365,2023-01-25
,,,,,
2022,$0 ,"$1,600 ","$1,600 ",1366,2023-01-25
2021,$0 ,"$1,600 ","$1,600 ",1366,2023-01-25
2020,$0 ,"$1,600 ","$1,600 ",1366,2023-01-25
,,,,,
2022,"$1,900 ","$207,700 ","$209,600 ",1367,2023-01-25
2021,"$1,900 ","$207,700 ","$209,600 ",1367,2023-01-25
2020,"$3,300 ","$162,900 ","$166,200 ",1367,2023-01-25
,,,,,
2022,"$970,800 ","$433,900 ","$1,404,700 ",1373,2023-01-25
2021,"$970,800 ","$433,900 ","$1,404,700 ",1373,2023-01-25
2020,"$946,000 ","$403,700 ","$1,349,700 ",1373,2023-01-25
,,,,,
2022,"$271,300 ","$225,400 ","$496,700 ",1374,2023-01-25
2021,"$271,300 ","$225,400 ","$496,700 ",1374,2023-01-25
2020,"$181,700 ","$207,800 ","$389,500 ",1374,2023-01-25
,,,,,
2022,"$1,454,000 ","$363,600 ","$1,817,600 ",1375,2023-01-25
2021,"$1,454,000 ","$363,600 ","$1,817,600 ",1375,2023-01-25
2020,"$1,201,400 ","$535,400 ","$1,736,800 ",1375,2023-01-25
,,,,,
2022,$0 ,"$4,300 ","$4,300 ",1379,2023-01-25
2021,$0 ,"$4,300 ","$4,300 ",1379,2023-01-25
2020,$0 ,"$4,300 ","$4,300 ",1379,2023-01-25
,,,,,
2022,"$613,200 ","$345,400 ","$958,600 ",1382,2023-01-25
2021,"$613,200 ","$345,400 ","$958,600 ",1382,2023-01-25
2020,"$495,200 ","$390,700 ","$885,900 ",1382,2023-01-25
,,,,,
2022,"$633,900 ","$226,400 ","$860,300 ",1384,2023-01-25
2021,"$633,900 ","$226,500 ","$860,400 ",1384,2023-01-25
2020,"$514,900 ","$340,200 ","$855,100 ",1384,2023-01-25
,,,,,
2022,"$596,100 ","$172,400 ","$768,500 ",1385,2023-01-25
2021,"$596,200 ","$172,300 ","$768,500 ",1385,2023-01-25
2020,"$468,200 ","$224,500 ","$692,700 ",1385,2023-01-25
,,,,,
2022,"$800,900 ","$405,800 ","$1,206,700 ",1386,2023-01-25
2021,"$800,900 ","$405,800 ","$1,206,700 ",1386,2023-01-25
2020,"$843,000 ","$392,100 ","$1,235,100 ",1386,2023-01-25
,,,,,
2022,$0 ,"$2,900 ","$2,900 ",1387,2023-01-25
2021,$0 ,"$2,800 ","$2,800 ",1387,2023-01-25
2020,$0 ,"$2,800 ","$2,800 ",1387,2023-01-25
,,,,,
2022,$0 ,"$8,200 ","$8,200 ",1388,2023-01-25
2021,$0 ,"$8,200 ","$8,200 ",1388,2023-01-25
2020,$0 ,"$8,200 ","$8,200 ",1388,2023-01-25
,,,,,
2022,"$159,400 ","$177,400 ","$336,800 ",1389,2023-01-25
2021,"$159,400 ","$177,400 ","$336,800 ",1389,2023-01-25
2020,"$111,500 ","$141,900 ","$253,400 ",1389,2023-01-25
,,,,,
2022,$0 ,"$12,400 ","$12,400 ",1394,2023-01-25
2021,$0 ,"$11,800 ","$11,800 ",1394,2023-01-25
2020,$0 ,"$11,800 ","$11,800 ",1394,2023-01-25
,,,,,
2022,$0 ,"$3,600 ","$3,600 ",1399,2023-01-25
2021,$0 ,"$3,600 ","$3,600 ",1399,2023-01-25
2020,$0 ,"$3,600 ","$3,600 ",1399,2023-01-25
,,,,,
2022,$0 ,"$6,700 ","$6,700 ",1400,2023-01-25
2021,$0 ,"$6,300 ","$6,300 ",1400,2023-01-25
2020,$0 ,"$6,300 ","$6,300 ",1400,2023-01-25
,,,,,
2022,$0 ,"$3,300 ","$3,300 ",1401,2023-01-25
2021,$0 ,"$3,300 ","$3,300 ",1401,2023-01-25
2020,$0 ,"$3,300 ","$3,300 ",1401,2023-01-25
,,,,,
2022,$0 ,"$4,000 ","$4,000 ",1402,2023-01-25
2021,$0 ,"$4,000 ","$4,000 ",1402,2023-01-25
2020,$0 ,"$4,000 ","$4,000 ",1402,2023-01-25
,,,,,
2022,$0 ,$100 ,$100 ,1403,2023-01-25
2021,$0 ,$100 ,$100 ,1403,2023-01-25
2020,$0 ,$100 ,$100 ,1403,2023-01-25
,,,,,
2022,"$703,700 ","$229,900 ","$933,600 ",1406,2023-01-25
2021,"$703,700 ","$230,000 ","$933,700 ",1406,2023-01-25
2020,"$754,700 ","$274,500 ","$1,029,200 ",1406,2023-01-25
,,,,,
2022,"$165,400 ","$109,200 ","$274,600 ",1410,2023-01-25
2021,"$165,400 ","$109,200 ","$274,600 ",1410,2023-01-25
2020,"$153,800 ","$114,800 ","$268,600 ",1410,2023-01-25
,,,,,
2022,"$105,000 ","$97,900 ","$202,900 ",1412,2023-01-25
2021,"$105,000 ","$97,900 ","$202,900 ",1412,2023-01-25
2020,"$96,200 ","$75,900 ","$172,100 ",1412,2023-01-25
,,,,,
2022,$0 ,"$2,100 ","$2,100 ",1413,2023-01-25
2021,$0 ,"$2,100 ","$2,100 ",1413,2023-01-25
2020,$0 ,"$2,100 ","$2,100 ",1413,2023-01-25
,,,,,
2022,$0 ,"$16,700 ","$16,700 ",1417,2023-01-25
2021,$0 ,"$16,700 ","$16,700 ",1417,2023-01-25
2020,$0 ,"$16,700 ","$16,700 ",1417,2023-01-25
,,,,,
2022,$0 ,"$342,200 ","$342,200 ",1423,2023-01-25
2021,$0 ,"$342,200 ","$342,200 ",1423,2023-01-25
2020,$0 ,"$311,000 ","$311,000 ",1423,2023-01-25
,,,,,
2022,$0 ,"$88,300 ","$88,300 ",1435,2023-01-25
2021,$0 ,"$88,300 ","$88,300 ",1435,2023-01-25
