App. Year	Improvements	Land	Total	PID	CollectedOn
2022	$36,300	$69,300	$105,600	102732	2023-04-13
2021	$36,300	$69,300	$105,600	102732	2023-04-13
2020	$16,600	$62,700	$79,300	102732	2023-04-13

2022	$425,900	$267,000	$692,900	102736	2023-04-13
2021	$425,900	$267,000	$692,900	102736	2023-04-13
2020	$394,900	$259,700	$654,600	102736	2023-04-13

2022	$672,900	$368,500	$1,041,400	102737	2023-04-13
2021	$672,900	$368,500	$1,041,400	102737	2023-04-13
2020	$569,100	$324,800	$893,900	102737	2023-04-13

2022	$0	$20,100	$20,100	102759	2023-04-13
2021	$0	$20,100	$20,100	102759	2023-04-13
2020	$0	$16,900	$16,900	102759	2023-04-13

2022	$0	$324,900	$324,900	102763	2023-04-13
2021	$0	$324,900	$324,900	102763	2023-04-13
2020	$0	$267,300	$267,300	102763	2023-04-13

2022	$171,800	$174,300	$346,100	102766	2023-04-13
2021	$171,800	$174,300	$346,100	102766	2023-04-13
2020	$169,600	$153,300	$322,900	102766	2023-04-13

2022	$0	$109,300	$109,300	102768	2023-04-13
2021	$0	$109,300	$109,300	102768	2023-04-13
2020	$0	$83,800	$83,800	102768	2023-04-13

2022	$632,600	$356,200	$988,800	102770	2023-04-13
2021	$632,600	$356,200	$988,800	102770	2023-04-13
2020	$572,100	$355,700	$927,800	102770	2023-04-13

2022	$155,400	$136,800	$292,200	102771	2023-04-13
2021	$155,400	$136,800	$292,200	102771	2023-04-13
2020	$142,000	$93,900	$235,900	102771	2023-04-13

2022	$0	$519,500	$519,500	102772	2023-04-13
2021	$0	$519,500	$519,500	102772	2023-04-13
2020	$0	$447,800	$447,800	102772	2023-04-13

2022	$49,000	$342,900	$391,900	102814	2023-04-13
2021	$49,000	$342,900	$391,900	102814	2023-04-13
2020	$42,600	$278,300	$320,900	102814	2023-04-13

2022	$0	$126,900	$126,900	102815	2023-04-13
2021	$0	$126,900	$126,900	102815	2023-04-13
2020	$0	$114,900	$114,900	102815	2023-04-13

2022	$860,200	$522,500	$1,382,700	102834	2023-04-13
2021	$860,200	$522,500	$1,382,700	102834	2023-04-13
2020	$756,800	$457,400	$1,214,200	102834	2023-04-13

2022	$67,300	$91,400	$158,700	102854	2023-04-13
2021	$67,300	$91,400	$158,700	102854	2023-04-13
2020	$45,900	$69,600	$115,500	102854	2023-04-13

2022	$0	$207,500	$207,500	102874	2023-04-13
2021	$0	$207,500	$207,500	102874	2023-04-13
2020	$0	$176,900	$176,900	102874	2023-04-13

2022	$0	$848,300	$848,300	102875	2023-04-13
2021	$0	$848,300	$848,300	102875	2023-04-13
2020	$0	$718,400	$718,400	102875	2023-04-13

2022	$0	$327,900	$327,900	102876	2023-04-13
2021	$0	$327,900	$327,900	102876	2023-04-13
2020	$0	$281,700	$281,700	102876	2023-04-13

2022	$0	$206,700	$206,700	102896	2023-04-13
2021	$0	$206,700	$206,700	102896	2023-04-13
2020	$0	$69,900	$69,900	102896	2023-04-13

2022	$72,500	$280,300	$352,800	102897	2023-04-13
2021	$72,500	$280,300	$352,800	102897	2023-04-13
2020	$96,500	$233,500	$330,000	102897	2023-04-13

2022	$0	$294,700	$294,700	102916	2023-04-13
2021	$0	$294,700	$294,700	102916	2023-04-13
2020	$0	$238,600	$238,600	102916	2023-04-13

2022	$0	$237,100	$237,100	102956	2023-04-13
2021	$0	$237,100	$237,100	102956	2023-04-13
2020	$0	$206,300	$206,300	102956	2023-04-13

2022	$37,100	$465,700	$502,800	102976	2023-04-13
2021	$37,100	$465,700	$502,800	102976	2023-04-13
2020	$28,500	$406,000	$434,500	102976	2023-04-13

2022	$0	$443,800	$443,800	102996	2023-04-13
2021	$0	$443,800	$443,800	102996	2023-04-13
2020	$0	$378,400	$378,400	102996	2023-04-13

2022	$34,800	$299,900	$334,700	103016	2023-04-13
2021	$34,800	$299,900	$334,700	103016	2023-04-13
2020	$34,200	$263,800	$298,000	103016	2023-04-13

2022	$0	$369,500	$369,500	103036	2023-04-13
2021	$0	$369,500	$369,500	103036	2023-04-13
2020	$0	$302,800	$302,800	103036	2023-04-13

2022	$327,800	$330,000	$657,800	103057	2023-04-13
2021	$327,800	$330,000	$657,800	103057	2023-04-13
2020	$411,500	$237,400	$648,900	103057	2023-04-13

2022	$11,500	$142,900	$154,400	103078	2023-04-13
2021	$11,500	$142,900	$154,400	103078	2023-04-13
2020	$11,200	$137,000	$148,200	103078	2023-04-13

2022	$0	$218,500	$218,500	103079	2023-04-13
2021	$0	$218,500	$218,500	103079	2023-04-13
2020	$0	$203,700	$203,700	103079	2023-04-13

2022	$0	$49,900	$49,900	103097	2023-04-13
2021	$0	$49,900	$49,900	103097	2023-04-13
2020	$0	$45,700	$45,700	103097	2023-04-13

2022	$37,000	$44,500	$81,500	103117	2023-04-13
2021	$37,000	$44,500	$81,500	103117	2023-04-13
2020	$39,700	$44,500	$84,200	103117	2023-04-13

2022	$50,000	$0	$50,000	103137	2023-04-13
2021	$50,000	$0	$50,000	103137	2023-04-13
2020	$45,500	$0	$45,500	103137	2023-04-13

2022	$0	$218,000	$218,000	103157	2023-04-13
2021	$0	$218,000	$218,000	103157	2023-04-13
2020	$0	$210,000	$210,000	103157	2023-04-13

2022	$33,600	$88,000	$121,600	103178	2023-04-13
2021	$33,600	$88,000	$121,600	103178	2023-04-13

2022	$60,000	$0	$60,000	103197	2023-04-13
2021	$60,000	$0	$60,000	103197	2023-04-13

2022	$0	$1,500	$1,500	103220	2023-04-13

2022	$0	$223,800	$223,800	103222	2023-04-13

2022	$350,700	$0	$350,700	103224	2023-04-13

2022	$148,500	$0	$148,500	103225	2023-04-13

2022	$175,000	$0	$175,000	103226	2023-04-13

2022	$144,800	$0	$144,800	103227	2023-04-13

2022	$138,900	$0	$138,900	103228	2023-04-13

2022	$138,000	$0	$138,000	103229	2023-04-13

2022	$152,100	$0	$152,100	103230	2023-04-13

2022	$141,100	$0	$141,100	103233	2023-04-13

2022	$141,000	$0	$141,000	103237	2023-04-13

2022	$131,100	$0	$131,100	103238	2023-04-13

2022	$146,200	$0	$146,200	103239	2023-04-13

2022	$147,300	$0	$147,300	103240	2023-04-13

2022	$143,100	$0	$143,100	103242	2023-04-13

2022	$145,400	$0	$145,400	103243	2023-04-13

2022	$140,800	$0	$140,800	103244	2023-04-13

2022	$161,100	$0	$161,100	103245	2023-04-13

2022	$139,800	$0	$139,800	103246	2023-04-13

2022	$139,800	$0	$139,800	103247	2023-04-13

2022	$155,900	$0	$155,900	103248	2023-04-13

2022	$141,600	$0	$141,600	103249	2023-04-13

2022	$158,900	$0	$158,900	103250	2023-04-13

2022	$144,800	$0	$144,800	103251	2023-04-13




No Data for Appraisal History 	103252	2023-04-13

